,screen_name,created_at,full_text
982,Robyn85707095,2019-05-24 23:22:53,You will always be my queen   . #Daenerys #GOT #Targaryen #Khaleesi #MotherofDragons #JonSnow #EmiliaClarke #KitHarington #GOTFinale https://t.co/0mVnKaxGNQ
983,finnigan77,2019-05-24 23:17:27,#gotfinale #iaintmad #bestcouncilever https://t.co/Dhg89KrMex
984,Emmypanda1,2019-05-24 23:16:50,RT @KOlusola: Guess we should celebrate the final episode of @GameOfThrones together..... #Dracarys #youknownothingjonsnow #WinterIsComing 
985,jadelikesitruff,2019-05-24 23:15:56,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
986,gistmunrasat,2019-05-24 23:11:05,RT @Comic_Plumber: Tinder Picnic #GameOfThonesFinale #GamefThrones #mondaythoughts #GOTFinale #Trump #art #anxietysoother #beachlife #Daene 
987,tsuits,2019-05-24 23:10:52,#GOTfinale #GOT spoiler alert https://t.co/4hJkOOhqaQ
988,2017Guitarman,2019-05-24 23:10:12,"I think you meant lies.. 

@realDonaldTrump has lied over 10,000 times! 

#ConmanTrump 

#memorialdayweekend 
#MemorialDay2019 
#MemorialDay 
#NBAFinals 
#NBATwitter 
#NBAPlayoffs 
#NHLPLAYOFFS 
#NASCAR 
#ESPN 
#Yahoo 
#GOT 
#GOTFinale 
#MAGA 
#Trump2020

https://t.co/blXSf3JLYT https://t.co/lJ3z4Gks2s"
989,HutchisonJune,2019-05-24 23:06:15,RT @strachan_art: The Last Lannister Standing #TheFinalEpisode #GoT8 #GameofThrones #GOTFinale https://t.co/0gFPpJ0zOQ
990,katzradiance,2019-05-24 23:04:45,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
991,KillerBethany,2019-05-24 23:03:15,"RT @IronThroneMemes: All that build up of Jon Snow being Aegon Targaryen just for him to go back to the Night s Watch!?!?

#GameofThrones  "
992,KillerBethany,2019-05-24 23:02:02,"RT @IronThroneMemes: The best scene in the season finale 

#GameofThronesFinale #GameofThrones #GOT #GOTFinale #DemThrones https://t.co/aOX "
993,febfunk,2019-05-24 22:59:58,RT @Bloodmoon_GOT: #GameOfThronesFinale #GOTFinale #GameOfThrones #Got https://t.co/9HmFU3burb
994,_gomezsteph,2019-05-24 22:58:32,"RT @IronThroneMemes: This how Ghost should ve welcomed Jon Snow back

#GameofThronesFinale #GameofThrones #GOT #GOTFinale #DemThrones https "
995,Killian_33000,2019-05-24 22:57:50,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
996,Alleyy_kaya,2019-05-24 22:55:00,Game Of Thrones 8. Sezon izleyemeyenler https://t.co/I43o6dnzQf sitesinsen izleyebilirler. yi seyirler. #GameOfThrones #Gameofthrones #GOT #got #GameOfThronesFinale #GameofThonesfinal #GameofThronesSeason8 #GOTfinal #GOTizle #GOTFinale #GameofThroneslink
997,Gmoney4444GM,2019-05-24 22:54:58,@Maisie_Williams #GameOfThrones #GameOfThronesFinale #gameofthronesmemes #GameofThronesmeme #GOT #GOTFinale #Gotmemes #gotmeme #memesdaily #memes #GoTS8 #GOTS8E6 https://t.co/YwOc7MMTdy
998,rcintyaaa,2019-05-24 22:51:20,"9 tahun kita menunggu arya stark jadi the next dora the explorer, siapa yang mau jd monyetnya?  

#GOTFinale #GameOfThronesFinale #GameOfThones #got"
999,elYarok,2019-05-24 22:50:25,Dragonstone   #GOTFinale #GOTFest @GameOfThrones @HBOLAT https://t.co/SyViFsJe57
1000,DavidouAtias,2019-05-24 22:49:45,"RT @proposition47fr: Sinon, en ce lendemain de #GOTFinale, laissez-vous tenter par le dernier  pisode d'un autre saga : Google of Thrones ! "
1001,hunterhodge1975,2019-05-24 22:49:06,Game of thrones is the biggest divider of the people since trump and brexit. Folks love a social media spat  #GOTFinale
1002,urosburri,2019-05-24 22:48:02,RT @Allenkid6: I m left so unsatisfied #GOTFinale
1003,AnaTami48226241,2019-05-24 22:44:51,#braime #gendrya #got #GOTFinale
1004,2mzzz1,2019-05-24 22:42:33,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1005,nighsatube,2019-05-24 22:42:21,"RT @OlPossum1: #GOT #GOTFinale #BarryHBO  
worst thing about the game of thrones finale was that we have to wait a year before we get to se "
1006,topsicatra,2019-05-24 22:38:59,"RT @danilo_julien: What is dead may never die!
#GOTFinale #GOT #GOT7_SPINNINGTOP #GameOfThronesFinale #TheFinalEpisode https://t.co/VNnjDwS "
1007,cardiaglosib,2019-05-24 22:38:50,RT @Em_Glamm: After EVERYTHING Jon Snow went through for 8 seasons &amp; for him to actually go through with killing  Daenerys &amp; to end up with 
1008,thatfatkiddo,2019-05-24 22:36:42,"RT @mrlxc: I mean, if the show's over, what else ya gonna do with it? #GOTFinale https://t.co/huHEbAonFB"
1009,AnaTami48226241,2019-05-24 22:35:21,"If the Charles Dance that plays Tywin Lannister criticized the end of GOT ... Who am I not to criticize?  ""I was completely confused."" ""Tyrion was the only Lannister alive.""  SENSITIVE ICON #GOTFinale #GOT #TywinLannister #HouseLannister https://t.co/wp5yqV7bpa"
1010,ChloeCombemorel,2019-05-24 22:34:25,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1011,count2classic,2019-05-24 22:33:39,"Putting together a crew for a #GOTFinale / WoW call tomorrow for the next episode of the show. 

How could those two things possibly be related?!? Tune in next week on the show, should be a lot of fun....

Blah blah most ambitious crossover event blah      https://t.co/xfhOltJ2Ic"
1012,VanesaTossen,2019-05-24 22:32:20,"RT @WHALES_org: #GameOfThrones star Bronn, Master of Coin has a message for you!

No spoilers for #GOTFinale   

More about the #belugasanc "
1013,baptbdt,2019-05-24 22:31:57,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1014,emerald_mdream,2019-05-24 22:30:50,E mai come ora c'  bisogno di questa gif dopo le ultime rivelazioni sul finale di got....sono allibita #GOT #GOTFinale https://t.co/RnZC0XHGGi
1015,MisterLisbon,2019-05-24 22:28:36,"RT @NightmareEnt1: Me when Jon reunited with Ghost
#GameOfThronesFinale #GameOfThrones #JonSnow #Sansa #GOT #GameOfThronesFinale #GOTFinale "
1016,alisanfelix,2019-05-24 22:26:54,"RT @AlvaroCueva: https://t.co/ikzw8aubE2 Gracias a la tecnolog a y a las redes sociales el p blico ya no quiere ser pasivo, ya no est  para "
1017,DeedsXox,2019-05-24 22:26:53,"The Night gathered and my watch began The man who passed the sentence swung the sword Things were done for love Everyone was his to torment Winter came The night was dark and full of terrors We told the god of death ,not today 
#GOT #GOTFinale #Arya #GameOfThrones"
1018,alisanfelix,2019-05-24 22:26:46,"RT @Matheuslimamach: Lo que uno se encuentra por internet, no puedo dejar de re rme...   #GOTFinale #GameOfThonesFinale #GameOfThones https "
1019,alisanfelix,2019-05-24 22:26:25,"RT @ACTmp108: Pues yo no lo entiendo, pero este  ltimo cap tulo de #GOTFinale me ha encantado tbh. Ha estado muy bien y creo que le da un d "
1020,alisanfelix,2019-05-24 22:26:12,RT @91_steff: Danny y Bran... Quien lo hubiera pensado   #GameOfThronesFinale #GOTFinale https://t.co/xhQTmq11eO
1021,alisanfelix,2019-05-24 22:25:16,RT @Winordi77373382: El mata reyes siempre triunfando   #GameOfThrones #GOTFinale #JuegodeTronosfinal https://t.co/hAxsz7qF3L
1022,alisanfelix,2019-05-24 22:25:13,"RT @EmilcastrO_O: Cuando tienes el poder para vengar la muerte de tu madre, pero decides quemar lo que la hizo morir. La  nica escena salva "
1023,alisanfelix,2019-05-24 22:25:10,RT @hecws0: No super  este meme qlv #GOT  #GOTFinale https://t.co/KSA7c7EWcM
1024,alisanfelix,2019-05-24 22:25:09,"RT @DaniMerino_10: Todos los finales son tambi n comienzos, lo que pasa que no lo sabemos en su momento. Gracias por regalarnos los mejores "
1025,thetrendytales,2019-05-24 22:24:50,"RT @DaniMerino_10: Todos los finales son tambi n comienzos, lo que pasa que no lo sabemos en su momento. Gracias por regalarnos los mejores "
1026,thetrendytales,2019-05-24 22:24:45,RT @hecws0: No super  este meme qlv #GOT  #GOTFinale https://t.co/KSA7c7EWcM
1027,Ameliadogwalker,2019-05-24 22:24:42,"RT @marchmadness: Who sits on the college basketball throne?

#GOTFinale
#GameOfThronesFinale 
#GameOfThrones https://t.co/3bjTYHWmKl"
1028,thetrendytales,2019-05-24 22:24:33,"RT @EmilcastrO_O: Cuando tienes el poder para vengar la muerte de tu madre, pero decides quemar lo que la hizo morir. La  nica escena salva "
1029,UFillespeciale,2019-05-24 22:24:11,RT @Mme_la_CPE:  a me fait toujours bizarre de finir une s rie. Je me sens nostalgique.Les personnages font partie de notre quotidien penda 
1030,thetrendytales,2019-05-24 22:24:04,RT @Winordi77373382: El mata reyes siempre triunfando   #GameOfThrones #GOTFinale #JuegodeTronosfinal https://t.co/hAxsz7qF3L
1031,Trojanole63,2019-05-24 22:22:39,If Game of Thrones final episode were a mugshot! #GOTFinale https://t.co/woOdkJhcl7
1032,BlueHawk13,2019-05-24 22:20:58,Gli sceneggiatori di #GameOfThrones devono ringraziare #MarkCaltagirone per aver distratto l'Italia intera dal finale di serie. #GOT #GOTFinale
1033,CaroNe15,2019-05-24 22:20:49,@NewRockstars our disbelief that Daenerys could turn dictator so quickly should really serve as a reminder of how easily almost all of us forget to pay close enough attention to political developments! When will we learn from history?     #GOTFinale  #Europawahl2019
1034,squiggle_D,2019-05-24 22:20:43,"RT @mrlxc: I mean, if the show's over, what else ya gonna do with it? #GOTFinale https://t.co/huHEbAonFB"
1035,mrlxc,2019-05-24 22:18:44,"I mean, if the show's over, what else ya gonna do with it? #GOTFinale https://t.co/huHEbAonFB"
1036,kideternity,2019-05-24 22:18:39,Thanks @JewelStaite for posting this! Made my day! #JustSayin #GOTFinale https://t.co/tCKl8XBbbO
1037,GermanTwitchRT,2019-05-24 22:16:53,"RT @PlanetNemesis1: #GameOfThonesFinale #GoT #GOTFinale 
Gut, die finale Staffel h tte noch ein paar Folgen mehr gebraucht. Es hat schon an "
1038,kenniaastorga,2019-05-24 22:16:42,"Acabo de terminar de ver game of throne, la temporada estuvo bastante buena aunque el final pues equis no? Nunca va haber un final que le guste a todos est  claro pero pudo ser mejor.  #GOTFinale"
1039,KasimirUrbanski,2019-05-24 22:16:00,"RT @KasimirUrbanski: @IScreamDice How to make your #dnd game more like Early #GameofThrones
&amp; less like Late #GoT
#osr #ttrpg #GOTFinale

h "
1040,brookeCjacobson,2019-05-24 22:14:35,Am I the only person on planet earth not pissed off at how Game of Thrones ended? #GOTFinale
1041,BadMikeyBad,2019-05-24 22:11:45,RT @titanmoon10: #GOTFinale #GameOfThrones https://t.co/xdc3SeQpvL
1042,CharlottFavier,2019-05-24 22:11:37,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1043,PlanetNemesis1,2019-05-24 22:11:14,"#GameOfThonesFinale #GoT #GOTFinale 
Gut, die finale Staffel h tte noch ein paar Folgen mehr gebraucht. Es hat schon an einigen Ecken und Enden was gefehlt aber alles in allem sehr genial. Verstehe die ganzen Hate-Videos auf #YouTube nicht, ganz ehrlich."
1044,padresehijos,2019-05-24 22:09:01, Fuiste fan de GOT? Insp rate en los nombres de los personajes https://t.co/ZpAV78e6fq #GOTFinale #GameOfThronesFinale #GamefThrones https://t.co/WZhiqY42lt
1045,Mohy28,2019-05-24 22:08:23,"RT @scicasm: Probably, this would have been a better ending  
#GameOfThronesFinale #GOTFinale https://t.co/xJ6cHiKeMs"
1046,RobGreensDaze,2019-05-24 22:07:41,"I feel physically sick. @piersmorgan agrees with me. Onviosuly I haven't read the article because it's @MailOnline, but the headline is fairly accurate. #GOTFinale
https://t.co/aL6UJmzPdE"
1047,memamema7,2019-05-24 22:03:56,"RT @VMags95: Thank you to Jon Snow aka Aegon Targaryen, 6th of his name, true heir to the Iron Throne. United the world to defend it agains "
1048,KatAttack357,2019-05-24 22:03:38,"RT @jennyyangtv:       And then imagine working your way up and suddenly at the last hurdle, this   cute boy with curly hair comes along an "
1049,Khaleesi_Dany13,2019-05-24 21:57:57,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
1050,lucindahawksley,2019-05-24 21:55:23,"RT @WHALES_org: #GameOfThrones star Bronn, Master of Coin has a message for you!

No spoilers for #GOTFinale   

More about the #belugasanc "
1051,bullzeyedotcom,2019-05-24 21:53:51,RT @bullzeyedotcom: Which current character would make you watch a spin-off series for Game of Thrones? #GameOfThronesFinale #GOTFinale #GO 
1052,lopthiotworov,2019-05-24 21:50:12,RT @metsfanaz: #GOTFinale
1053,DelzToyShow,2019-05-24 21:49:13,"PRE-Order Game of Thrones The Mountain Unmasked 6-Inch Pop! Vinyl Figure Now #GameofThrones   #GOTFinale  , Get it HERE :https://t.co/RqbU3wHAYD https://t.co/BvixD1M15S"
1054,bsissoko90,2019-05-24 21:48:11,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1055,djdelz,2019-05-24 21:47:46,"PRE-Order Game of Thrones The Mountain Unmasked 6-Inch Pop! Vinyl Figure Now #GameofThrones #GOT #GOTFinale  , Get it HERE : https://t.co/wsPlTiQ8Yw https://t.co/K2te580Fsg"
1056,AlbanKerezi,2019-05-24 21:46:57,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1057,woodsman2b,2019-05-24 21:46:44,RT @TheMessenger93: Brienne was really hurt  #GameOfThonesFinale #GOTFinale https://t.co/6zCrx3V9IW
1058,TheExiledDraco,2019-05-24 21:46:02,RT @SunBunz1up: [           ] About #GameOfThronesEnding...It wasn't THAT bad. Blame the writers from #HBO for not completing 10 seasons. T 
1059,bathliecarxo,2019-05-24 21:44:41,"RT @JoeyHolly: My vote is for Jamie Fraser.
@GameOfThrones  x @Outlander_STARZ #GOTFinale"
1060,straydeface,2019-05-24 21:43:42,"Been almost a week since the #GOTFinale aired and I'm aware the cast are unhappy w the fan's responses but the truth is the only best part about the ending was getting to see ghost with Jon. That's it, period. 
Also, Dany was wrong, in so many ways, but she deserved better."
1061,linecgr,2019-05-24 21:43:41,"Que saudade de  voc  decide , que voc  podia ligar no 0800 e escolher seu final preferido #GOTFinale"
1062,YaGirlShitPosts,2019-05-24 21:39:40,"RT @CrayCrayRules: Someone tell me who wrote this becuz I can't even...    
#GoT #GOTFinale #GameofThrones #GameOfThronesFinale #DemThrones "
1063,AnaTami48226241,2019-05-24 21:38:47,"I found it by accident on my cell phone hahahaha LMAO

#braime #nikolajcosterwaldau #gwendolinechristie #lenaheadey #GOT #GOTFinale https://t.co/w1YYc1PUKs"
1064,CarrieT_,2019-05-24 21:38:41,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
1065,L_Ousama,2019-05-24 21:36:37,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1066,jrybom,2019-05-24 21:36:31,"It was both immensely sad and profoundly beautiful.
#GOTFinale #got"
1067,Fiona_Murphey,2019-05-24 21:35:41,"So who was it that that @etnow writer involved in the #jaimelannisterisalive theory was surprised to see alive in the #GoTFinale? It occurs to me to be curious, now. #GameofThrones"
1068,Supermonaman,2019-05-24 21:32:43,"RT @JennRavenna: However we felt about the finale, I think we can all raise a glass to a good decade of Game of Thrones, and all the work t "
1069,AnaTami48226241,2019-05-24 21:30:34,"Me in Google searching right now: 
""How to survive without watching Jaime Lannister and Brienne of Tarth anymore????""

 @nikolajcw @lovegwendoline

#braime #gwendolinechristie #nikolajcosterwaldau #JaimeLannister
#brienneoftarth #got #GOTFinale https://t.co/ztw2rnawXh"
1070,IainMacR,2019-05-24 21:28:29,"#GOTFinale and this entire season have been nothing but squandered potential, wasted character development and utter bullshit deaths and events. It looked great, but so does a turd in a solid gold box until you look inside."
1071,tawarskabcbet,2019-05-24 21:21:36,RT @thebrewnette: And now our watch has ended. ##GOTFinale
1072,efunk201,2019-05-24 21:17:07,"RT @NorbertElekes: Final episode viewership

Breaking Bad:        10.3 million viewers
The Sopranos:       11.9 million
Big Bang Theory:  1 "
1073,ltutunikov,2019-05-24 21:17:03,"RT @NorbertElekes: Final episode viewership

Breaking Bad:        10.3 million viewers
The Sopranos:       11.9 million
Big Bang Theory:  1 "
1074,Psychophilogic,2019-05-24 21:16:44,As someone who has only watched a few episodes of the first series of #gameofthrones. What would you say to induce me to commit to watching the rest of it. Is it purely an amoral universe or is there something worth persevereing for? #GOT #GOT7 #GotS8E5 #GOTFinale #GOTfinal
1075,xamz90x,2019-05-24 21:14:55,What a croc of shite that was      #GOTFinale #shambles #ridiculous
1076,noeana281,2019-05-24 21:14:16,RT @BlancheGadin: Il y a quelques temps j'ai essay  de comprendre le niveau de d ception qui pouvait pousser quelqu'un ayant vot  Macron   
1077,Pluvva_D,2019-05-24 21:13:10,"RT @NorbertElekes: Final episode viewership

Breaking Bad:        10.3 million viewers
The Sopranos:       11.9 million
Big Bang Theory:  1 "
1078,JGCasemiro,2019-05-24 21:11:05,@pe_ayalart @jovemnerd @azaghal Ah man eu amo #nerdcast m s n o o trocaria por um #GOTFinale bem feito e coerente
1079,HAkpamgbo,2019-05-24 21:09:57,"RT @johnniewalkerng: The White Walker Lives. Click now to get the Limited Edition of White Walker by Johnnie Walker. 

#JWWhiteWalker  #GOT "
1080,SchubiDubiLenn,2019-05-24 21:09:41,"Da ist sogar das Spektakel um die #Europawahl2019 interessanter als das #GOTFinale 

#rezo #Rezo2"
1081,luigi__jr,2019-05-24 21:09:10,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1082,MatthieuMdc,2019-05-24 21:08:46,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1083,jessica_meins,2019-05-24 21:08:06,@C4Gogglebox I have to agree #GameofThrones #GOTFinale https://t.co/oXzW0e9ZZo
1084,JGCasemiro,2019-05-24 21:05:41,"Se algu m me perguntar sobre #GOTFinale encaminharei para 2:30hrs de de um programa com coer ncia e  dio (coisa q n o teve no final da s rie)
#nerdcast"
1085,RomainPontis,2019-05-24 21:05:30,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1086,theugroomabon,2019-05-24 21:04:12,RT @Lias_thoughts: #GOTFinale JON SI RITROV  IN UNA SEVLA OSCURA OVE LA RETTA VIA ERA SMARRITA. io comunque sono disappointed per la fine d 
1087,improv4humans,2019-05-24 21:04:11,"All your faves from Game of Thrones are temporarily back from the dead to give you their real opinions on each other, and how things went down, in our Improv4Humans #GameofThrones Reunion show! 

Give it a listen here: https://t.co/NweOB0tb6G

#GOTFinale #RealHousewives https://t.co/Z1IZU3evwT"
1088,BlackMamba75219,2019-05-24 21:03:45,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
1089,pcd__e,2019-05-24 21:03:31,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
1090,SommChoiceAward,2019-05-24 21:00:22,"There are #wines themed on the Game of Thrones, have you tried them yet?
https://t.co/sWyMwwYrK5
#GOTFinale https://t.co/hcpB4N4BQO"
1091,goodvibessofia,2019-05-24 20:59:37,RT @TheTechnician78: This would have been a much better ending! #GameOfThrones #GOT #GameOfThronesFinale #Bran #BranStark #GOTfinal #GOTFin 
1092,Mr_Mathiuss,2019-05-24 20:57:37,"Ya esta listo mi review del final de Game of thrones. V anlo entrando a mi Bio y subcribansee porfi.

#gotfinale #Got #Gameofthones #TVReviews #TV #movies #spoilers https://t.co/7Y5DEkIHJY"
1093,onarres33,2019-05-24 20:56:22,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
1094,zenzuenergywork,2019-05-24 20:56:13,"RT @WHALES_org: #GameOfThrones star Bronn, Master of Coin has a message for you!

No spoilers for #GOTFinale   

More about the #belugasanc "
1095,IamSweetLi,2019-05-24 20:55:30,"RT @IamSweetLi:    #GoTFinale isn't the only thing that's over...

   #DEMONcrats have NOTHING left to accuse our #POTUS of...

   #POTUS i "
1096,AvidSupport,2019-05-24 20:55:01,"RT @Avid: Visiting Dragonpit?   Make sure you bring your water bottle!
 
  https://t.co/w8H0TuhdTF
   https://t.co/F6OI970GXd
 
#waterbottl "
1097,tuesdaydreams,2019-05-24 20:52:18,"And The Fisher King gets a mention here! #GOTFinale #ArthurianLegend  Cripples and bastards and broken things"": Why the ""Game of Thrones"" ending was nearly perfect https://t.co/5eP7sqaAce"
1098,targaryensqueen,2019-05-24 20:52:02,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
1099,sisimoa,2019-05-24 20:49:15,RT @CollardFlicien1: Bran c est le mec y branle rien toute l ann e il a son BTS   la fin #GOT #GOTFinale
1100,fabiocorderotr,2019-05-24 20:47:09,Poco se ha hablado de la catalana Sansa Stark reclamando la indepencia del Norte #GOTFinale
1101,WomenintheWorld,2019-05-24 20:47:00,"Sen. Elizabeth Warren and Rep. Alexandria Ocasio-Cortez aren't impressed with that Game of Thrones ending: https://t.co/F31HXjQmQT

#GOTFinale https://t.co/yhAISlZJ5B"
1102,decknemulpe,2019-05-24 20:46:47,"RT @RobertaSetzu: Bran is the true evil mastermind in #GOTFinale he could have but choose not to: 
1- shut up to Jon about is lineage and l "
1103,iamsid_vasu,2019-05-24 20:46:37,"RT @Rekhta:  Kabhi kisi ko muqammal jahan nahi milta 
Concluding our  shayarana spoiler  series with most apt shers as suggested by Rekhta "
1104,eilish_zembilci,2019-05-24 20:45:09,Finally watched the #GOTFinale and I can honestly say that s the first time I ve yelled at my TV genuinely angry.
1105,jkcrmsims,2019-05-24 20:43:21,This was surprisingly satisfying ha!   #GOT #GOTFinale  https://t.co/ksTmTorgwM
1106,Sammy_J_Smith,2019-05-24 20:43:10,"https://t.co/LQNY8VTAco

#got #parody #gotfinale #badsie https://t.co/qr1r7YKv8P"
1107,BiarusZ,2019-05-24 20:42:55,"RT @Rayez_: C'est  a qu'on m ritait, c'est  a qu'on fucking m ritait  
#GoTFinale https://t.co/RwO0yhwzAT"
1108,MirodeAngela,2019-05-24 20:42:20,Just found out that game of thrones was inspired by the wars of the roses #GOTFinale
1109,psychozaythic,2019-05-24 20:40:01,"#GOTFinale una sola parola: 

D     L      S     O      E
    E      U      I      N      ! https://t.co/sTPZ7Dj8Sf"
1110,thebadsie,2019-05-24 20:35:16,"https://t.co/Itt572OXVX 

Relive #GameOfThrones through this #funny #Parody 

#GOTSeasonFinale #GOTFinale #GOT https://t.co/OdYS8gcRIL"
1111,6789Jane,2019-05-24 20:31:36,"RT @Avocado_warrior:                                      -                    : 
#GameOfThrones #GOT #GOTFinale https://t.co/KR7NmmferX"
1112,richardinho3,2019-05-24 20:31:31,The writers rushed it. I get that this will be the end point but they didn't really show any proper build up to get us to this point. #GOTFinale https://t.co/ZYLo2ZwipG
1113,Blabla02721830,2019-05-24 20:30:25,RT @TheMessenger93: Brienne was really hurt  #GameOfThonesFinale #GOTFinale https://t.co/6zCrx3V9IW
1114,ourteapefe,2019-05-24 20:28:09,RT @dverdadtelodigo: #GOT #GOTFinale https://t.co/jD34MQUGhS
1115,2743Mohdimtiyaz,2019-05-24 20:27:32,"RT @BollywoodGandu: Just because your ancestors sat on the throne, doesn't mean you'll too. #GOTFinale https://t.co/dxL83pQ9Eh"
1116,gdeverett1,2019-05-24 20:27:07,@hyphosdoi90 #follow #FridayFeeling #FridayThoughts #Tbt #FridayMotivation #nhl #Russian #TBThursday #MAGA #GOT #GOTFinale #GOT7 #StopChildAbuse @GovMikeHuckabee @hottiesfortrump @realDonaldTrump @DonaldJTrumpJr https://t.co/vTjvnNFe2l
1117,AlanM_inIreland,2019-05-24 20:25:44,"Can't believe they ruined Brexit like that. So many questions left unanswered, characters not developed etc. I've invested like almost 5 years in this and what? Boris is the winner? Ffs   #brexit #GOTFinale"
1118,jrstarcatcher,2019-05-24 20:24:38,"I'm back on my Sansa Stark/New Prince of Dorne bullshit and I won't apologize for it.

Snow in the Desert (Chapter Two): 
https://t.co/EL7mM2deD2

#giveSansaStarkasweetandwholesomeboyfriendyoucowards #GOTFinale #Sansa https://t.co/8sJoXMab4n"
1119,PAID2BFAMOUS,2019-05-24 20:24:14,"I'm so sick of the negativity surrounding the last season of @GameOfThrones .. it's over people , move on #GOTFinale #GameOfThrones"
1120,ThomanJosephine,2019-05-24 20:23:15,RT @TheMessenger93: Brienne was really hurt  #GameOfThonesFinale #GOTFinale https://t.co/6zCrx3V9IW
1121,VickyDeTaehyung,2019-05-24 20:22:16,"RT @MercedesExoL: Bien chido aqu  en la sala con mi santa madre!  viendo #GOTFinale, de #GameOfThrones con palomitas!!  como que no chingao "
1122,spacesickvenus,2019-05-24 20:22:13,RT @Annamarie2426: What I really thought Brienne was going to write.. #GOTFinale #GOT https://t.co/OzZmjBDv1h
1123,MJI45,2019-05-24 20:20:35,RT @samanthadoodles: Finale tribute... here we go   #GameOfThrones #GOTFinale #GOT #DaenerysTargaryen https://t.co/MksLe4L3eE
1124,Post2Wire,2019-05-24 20:19:25,"RT @DelroyCalloway: Bran coming in out of nowhere to take the throne
#GameofThrones #GameOfThonesFinale #GOTFinale #thronecast #GameOfTrone "
1125,stivostine76,2019-05-24 20:17:43,#SDRPSG #GOTFinale m me combat saison toute claqu e. Putain vous me cassez les couilles et Buffon barre toi !!!
1126,MJI45,2019-05-24 20:17:34,"RT @carlosgzz03:  THE DRAGON QUEEN  

ARTwork by Me!

Prints &amp; Merch here!

https://t.co/aonA9nA1is

#GameOfThrones #Daenerys #DaenerysTarg "
1127,AlcockJenna,2019-05-24 20:14:30,RT @Annamarie2426: What I really thought Brienne was going to write.. #GOTFinale #GOT https://t.co/OzZmjBDv1h
1128,Hai_ingrid,2019-05-24 20:12:32,"RT @UpUpDwnDwn: .@WWERollins, @TrueKofi, @WWECesaro, and @XavierWoodsPhD sat down together after #MITB to discuss the EPIC final episode of "
1129,derZwart,2019-05-24 20:12:12,"Ja, hm...es bleibt dabei...

ich fand das Finale (und die ganze Staffel 8) schon ganz gut. Aber es fehlen einfach mindestens 10 Folgen dazwischen.

#GOTFinale"
1130,Champion_Sperm,2019-05-24 20:11:17,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
1131,95lrn,2019-05-24 20:08:34,"RT @a2_dm: People: Brandon Stark 

Bran: I'm no longer Brandon Stark I'm the Three eyed Raven 

People: King Bran

Bran: I like the sound o "
