,screen_name,created_at,full_text
597,Rdgl_,2019-05-26 14:39:11,RT @hxjxangelx: Jon Snow mientras Drogon quemaba el iron throne: #GameOfThronesFinale https://t.co/TthovtdWzG
598,xvlOG,2019-05-26 14:39:09,"RT @yadadarcyyada: All Things Must End...  
https://t.co/hcEROA5UV7 via @yadadarcyyada  #AvengersEndgame #Avengers #BigBangTheoryFinale #Bi "
599,ETalkUK,2019-05-26 14:38:12,"@GameOfThrones @ApplePodcasts #GameOfThronesFinale #GamesofThrones 

 https://t.co/D2EJqJ3FJN"
600,Austin_Hodgens,2019-05-26 14:37:31,"RT @yadadarcyyada: All Things Must End...  
https://t.co/hcEROA5UV7 via @yadadarcyyada  #AvengersEndgame #Avengers #BigBangTheoryFinale #Bi "
601,AlexRuizHernnde,2019-05-26 14:37:01,"RT @pedrojdoc: #GameOfThronesFinale 
HBO subscribers leaving the platform - 2019, colorized https://t.co/OcC0UbMbmc"
602,rachel_e_n22,2019-05-26 14:36:59,"RT @AryaGoesWest: Ship's Log - Day 4:

At dawn we saw a ship in the distance. We've been tailing it for some time now. Friend or foe, who k "
603,Cito_PR,2019-05-26 14:36:13,#GameOfThrones #GameOfThronesFinale #StarWars #Lucasfilm #Disney https://t.co/UVAaqFJ5me
604,Hamza_Gujjar1,2019-05-26 14:35:57,RT @sleepystreep: game of thrones x parks and rec: a thread   #GameOfThronesFinale
605,Cesargerson97,2019-05-26 14:35:48,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
606,kawaii_leonor04,2019-05-26 14:35:48,"RT @gameofupdates: goodbye game of thrones    

#gameofthrones #thefinalepisode #gameofthronesfinale https://t.co/CXoguQkoLR"
607,yadadarcyyada,2019-05-26 14:35:40,"All Things Must End...  
https://t.co/hcEROA5UV7 via @yadadarcyyada  #AvengersEndgame #Avengers #BigBangTheoryFinale #BigBangTheory #GameOfThronesFinale #GameOfThrones #TaylorSwift #blogging #trafficjamweekend #SundayBlogShare #SundayMorning #Thor #SundayThoughts #bloggers https://t.co/AHXobN82ZC"
608,kawaii_leonor04,2019-05-26 14:35:09,"RT @gameofupdates: the queen in the north 

#gameofthrones #thefinalepisode #gameofthronesfinale https://t.co/0hJD3NwffX"
609,kawaii_leonor04,2019-05-26 14:35:01,"RT @gameofupdates: thank you to the most incredible cast for working so hard to bring our favourite characters to life   

#gameofthrones # "
610,CurtisSChin,2019-05-26 14:34:44,"What a past week in #Asia: in no special order 
   #Japan: #POTUSinJapan
   #Taiwan: #marriageequality
   #India &amp;    #Indonesia: @narendramodi &amp; @jokowi re-elected 
   #China: #tradewar intensifies &amp; censors black out #GameofThronesFinale &amp; @Oriel_Morrison &amp;      on @CNBC
Next  https://t.co/jIu5pB33tC"
611,alexmartens,2019-05-26 14:34:38,"RT @JamesMartinSJ: Rich and satisfying conclusion to ""Game of Thrones."" The wounded one becomes the healer, the stone that the builders rej "
612,TylerBoliver,2019-05-26 14:34:14,"RT @Gr33nHand:   The good ole days when Robert was king, ahh, well,  nothing lasts  (two of the 62 words spoken by Varys in season 8.) Bril "
613,playcomicscast,2019-05-26 14:33:24,RT @365FlicksPod: NEW EP&gt; @tobyosmond Joins us to finally talk @GameOfThrones that's right #HurricaneToby was in #TheFinalEpisode on @HBO @ 
614,desertfoxel,2019-05-26 14:32:20,"RT @Gr33nHand:   The good ole days when Robert was king, ahh, well,  nothing lasts  (two of the 62 words spoken by Varys in season 8.) Bril "
615,sad75co,2019-05-26 14:31:56,"RT @_Manu_R_: Mi mam  y yo al final de #GameOfThrones 

-Mam , esto es lo que se siente una decepci n amorosa?

-No hija, esto es peor

JAJ "
616,FacundoMac,2019-05-26 14:30:48,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
617,thepopinsider,2019-05-26 14:30:24,"It's been one week since the #GameofThronesFinale.   Fill your post-Thrones void with these super-realistic character figures from #McFarlaneToys. #review #fuelyourfandom #collectibles #actionfigures #arya #jonsnow #nightking #Daenerys
https://t.co/SUsGQ6oe0L"
618,SaskiaMedina,2019-05-26 14:28:55,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
619,BicycleHsv,2019-05-26 14:28:20,RT @pathlesspedaled: History and Pronunciation of Pannier with help from our friends at @MerriamWebster! https://t.co/VpYyz0QUj6 #thesupple 
620,MDTrapp,2019-05-26 14:27:19,RT @kyparks18: when you do absolutely nothing during the group project and you get an A #GameOfThrones  #GameOfThronesFinale https://t.co/8 
621,panchodlvo,2019-05-26 14:27:05,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
622,RealAlanLopez,2019-05-26 14:26:10,"RT @montajesasgaya: #GameOfThronesFinale    
@HBO.@GameOfThrones @GOTLatam 
#GameOfThrones #GameOfThronesFinale #Got #JonSnow #EmiliaClarke "
623,Jusagra,2019-05-26 14:25:26,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
624,laraghislaine,2019-05-26 14:25:11,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
625,sarkixm_,2019-05-26 14:25:02,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
626,TheurelErnesto,2019-05-26 14:24:27,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
627,aikantdothis,2019-05-26 14:23:51,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
628,MarleneStringer,2019-05-26 14:23:51,"RT @frome_maude:  My crown I am;  
Richard II, Act IV Sc I 
#ShakespeareSunday 
#GameOfThronesFinale 
#QueenoftheNorth https://t.co/vY3oELd "
629,Yefan_M,2019-05-26 14:23:42,RT @FuzzyBarbarian: We all know what Brienne put at the back of the Book of Brothers #GameOfThronesFinale #GameOfThrones https://t.co/6jfU8 
630,MiguelCelorio,2019-05-26 14:23:27,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
631,xar_xat,2019-05-26 14:22:52,"RT @CitadelJames: Celebrate the last episode of #GameOfThrones with a #free Pop Vinyl of the best character: Tormund

#retweet this post an "
632,mej_angel,2019-05-26 14:22:48,"#GameOfThronesFinale
Delusione infinita"
633,MarcoUlisesR1,2019-05-26 14:22:46,"RT @pedrojdoc: #GameOfThronesFinale 
HBO subscribers leaving the platform - 2019, colorized https://t.co/OcC0UbMbmc"
634,sadiseman,2019-05-26 14:22:12,"RT @mokshazna: #GameOfThronesFinale
Takeaways
1. I regret hating John for leaving Ghost earlier.
2. Now on it's just the Ruler of The Six K "
635,emilyrayay,2019-05-26 14:22:00,RT @GodspowerTalks: #GameOfThronesFinale this is single handedly the most bad-ass scene in game of thrones https://t.co/gtJ6d8JRK2
636,HERONsito,2019-05-26 14:21:34,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
637,negra_ilicita,2019-05-26 14:21:11,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
638,Ali6zLPK,2019-05-26 14:18:35,RT @Trisha53155664: Drogon destroying the iron throne because he knew King Bran got his own seat. #GameOfThronesFinale #GameOfThrones https 
639,IGCh_,2019-05-26 14:18:12,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
640,Erickfontalvo,2019-05-26 14:17:55,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
641,rino_zapata,2019-05-26 14:17:44,"RT @robarrientos: #GameOfThronesFinale leaked!!!
    https://t.co/9tFmGnYvWz"
642,Evita_Pelaez,2019-05-26 14:16:18,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
643,jewmadbro_22,2019-05-26 14:15:36,"RT @rohitcr2k: Starks became their direwolf names.

#AryaStark #JonSnow #SansaStark #BranStark #BranTheBroken #GameOfThrones #GameOfThrones "
644,fandomsandwichh,2019-05-26 14:15:30,RT @devonpalmer_: #GameOfThronesFinale can t believe this https://t.co/o4grycR8Ec
645,Raphael_pavard,2019-05-26 14:15:27,RT @Gabrielpaulll: Can t believe GOT is over                          #GoTWinterisComingGame #GameofThronesSeason8 #GameOfThronesFinale htt 
646,consdronfuran,2019-05-26 14:13:38,RT @alexa_i_g: Jon back at the wall. #GameOfThronesFinale #whatthefuck #ThronesYall #notwatchingyourstarwarsshitDanandDaveihateyou https:// 
647,KalgoAbdool,2019-05-26 14:13:13,RT @dfour88: Can t sleep. Still so fucking pissed. Jon Snow. Bastard. Rises from the dead. Has an actual claim to the throne. Rode a mother 
648,KalgoAbdool,2019-05-26 14:13:01,"RT @muhdy9ted: Bran telling Jon Snow he's the one true heir knowing all the time he was the king   
#GameOfThronesFinale 
#GameOfThrones ht "
649,daenerysgorniak,2019-05-26 14:12:10,"RT @oshawildling: everyone give it up for the man, the myth, the legend, also known as mister ramin djawadi. the show would be nothing with "
650,juancruz83,2019-05-26 14:10:11,"RT @ArrianeNeko: * Escribiendo 50 sombras Lannister *

"" Entonces me meti  su mano de oro ""

#GameOfThronesFinale https://t.co/UCANdyTnU2"
651,Umat13,2019-05-26 14:09:36,RT @GodspowerTalks: Damn this dude perfected the Game of Thrones Characters.    #GameOfThronesFinale #TheFinalEpisode https://t.co/JuCDvgKj 
652,juancruz83,2019-05-26 14:08:48,RT @VOlalde21: Excelente escena #GameofThrones #GoT #GameOfThronesFinale https://t.co/con26r9fNA
653,DersoirGregoire,2019-05-26 14:08:45,"RT @juliocesar_gp: In the end it all was about the Stark. 
#GameOfThrones #got #GameOfThronesFinale #GOTS8E6 #gots8 #gamofthronesseason8 #j "
654,juancruz83,2019-05-26 14:08:34,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
655,SadullahDinc,2019-05-26 14:08:31,"Undeniable End 
#gameofthrones #hbo #GameOfThronesFinale https://t.co/72SoMZnDF7"
656,lungani_biyela,2019-05-26 14:08:27,"RT @NishC300: Remember this scene with Littlefinger and Cersei? 

""Power is power"" 

Just one of the many great dialogues #GOT produced ove "
657,PnutMan87,2019-05-26 14:07:07,"Bran The Scammer

#goT #GameOfThronesFinale #podin @TheCookandGooch https://t.co/hIVZ8voFw7"
658,holdv1k,2019-05-26 14:06:48,RT @Yellowparachut1: Kit Harrington reaction alla trama di jon mandata a puttane #GameofThrones #GameOfThronesFinale https://t.co/fdDhKSl19b
659,SergioRada8,2019-05-26 14:06:26,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
660,IamSattam,2019-05-26 14:06:25,RT @devonpalmer_: #GameOfThronesFinale can t believe this https://t.co/o4grycR8Ec
661,FetinSmiles,2019-05-26 14:06:04,"Game of Thrones Season 8 Finale REVIEW https://t.co/CR0jYUz2UP via @YouTube

Let s just admit that this is more of a rant video   #GameOfThronesFinale #GamesofThrones"
662,maarc_txt,2019-05-26 14:05:34,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
663,starklord_hs,2019-05-26 14:05:30,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
664,JoanneWootton3,2019-05-26 14:05:08,"RT @CitadelJames: Got a Westeros shaped hole in your life after the #GameOfThronesFinale ?

Get over those blues with this #free #prize

Ju "
665,kyomanlaunibb,2019-05-26 14:04:08,"RT @ousmanedaleader: Me: Why this sad face ?
Him: I've spent half the day lost, other half trying to understand what i'm seeing
Me: What ar "
666,littlewildeone,2019-05-26 14:04:06,"RT @hamdaan_baig: Why is no one talking about this glow up?
#GameOfThrones 
#GameOfThronesFinale https://t.co/vMO6VcjE3P"
667,SoWhatMagazine,2019-05-26 14:04:00,"La saison 8, et derni re saison, de #GameofThrones, est termin e... Et maintenant, on fait quoi ? https://t.co/b5QzKEirY8 #GameOfThronesFinale #GoT"
668,NataliaTrd,2019-05-26 14:01:17,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
669,Isacardoz,2019-05-26 14:00:26,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
670,DavidAchour69,2019-05-26 14:00:08,"RT @pedrojdoc: #GameOfThronesFinale 
HBO subscribers leaving the platform - 2019, colorized https://t.co/OcC0UbMbmc"
671,Mynda10,2019-05-26 13:59:19,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
672,chad_kinsler,2019-05-26 13:58:47,"RT @ElliotStanion14: Yep, I m still bitter about it.... #GameofThrones #GameofThronesFinale https://t.co/JvgDFr0Zer"
673,ly_foster,2019-05-26 13:58:44,"RT @clivetheunicorn: The pet that was promised....

#GameOfThrones #ghost  #GameOfThronesFinale https://t.co/Knjc7bPjem"
674,leo_gostenski,2019-05-26 13:58:33,"RT @JonxDanyy: Daenerys lost:

Her parents
Her brothers
Her home
Her baby
Her most trusted advisers
Her best friend
Her dragons
Her people "
675,ldap_juan,2019-05-26 13:57:49,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
676,nohita,2019-05-26 13:56:40,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
677,Diana_MejiaRios,2019-05-26 13:56:37,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
678,briantudor,2019-05-26 13:56:01,"This week on the @InfamousPodcast ... Season 8 of Game of Thrones gets got!

https://t.co/95tZG1PFAW
.
.
.
.
#gameofthrones #gameofthronesfinale #tvshows #podcast #certifiedinfamous https://t.co/HyHgRPcPBe"
679,TheJohnBP,2019-05-26 13:55:50,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
680,jcnn132,2019-05-26 13:55:05,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago   
#GameofThrones #GameOfThronesFinale "
681,TriviaAD,2019-05-26 13:55:02,"If you drink and you know things, head to #GameOfThrones #Trivia @HoulihansNJ - #HasbrouckHeights this Wednesday, 5.29 beginning at 7:30pm; https://t.co/Og3geG7x5P #BergenCounty #NJ #GameOfThronesFinale"
682,Valiantqueen1_,2019-05-26 13:53:35,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
683,Lhoen3,2019-05-26 13:53:29,"RT @DaddyDean12: @I'm bored and lonely...
#SugarBabiesNeeded 
#sugarbabyneededed 
#sugarbabywanted
#sugarbabyallowance
#sugarbaby 
#seeking "
684,ppdani23,2019-05-26 13:53:22,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
685,Capitan_Garcius,2019-05-26 13:53:10,"Hoy a las 20.30h, en directo y por #spreaker tendremos tertulia friki, con el personal al completo de #LaTabernaDelCapitan. Hablaremos de #GameOfThronesFinale y de #Endgame"
686,The_start_dims,2019-05-26 13:53:10,"RT @GameOfThronesJP:                      #                     Game of Jones                    #GameOfThrones #GameOfThronesFinale 
https "
687,TheWolfView,2019-05-26 13:52:48,RT @spideyrises:   as mortes de Game of Thrones que nunca devem ser esquecidas; thread com muitos SPOILERS da s rie em v deo #GameOfThrones 
688,EIRivadeneira,2019-05-26 13:52:32,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
689,calixof30th,2019-05-26 13:51:50,"#GameOfThronesFinale
ctto https://t.co/kpOKeQkepn"
690,DelMoraleda,2019-05-26 13:51:15,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
691,HereForResults,2019-05-26 13:50:33,"#Poll Which is better: 
#GameOfThrones /
#GameOfThronesFinale or the
#WalkingDead / #TheWalkingDead ?"
692,JSmithlaaaa,2019-05-26 13:50:17,"RT @StLeprechaunPat:  My skin has turned to porcelain, to ivory, to steel -George R.R. Martin. A Storm of Swords #GameOfThronesFinale https "
693,melanie_nething,2019-05-26 13:49:18,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
694,freteonfire,2019-05-26 13:48:07,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
695,VickySolari_,2019-05-26 13:46:47,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
696,yosoydemys,2019-05-26 13:46:26,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
697,mara_cheche,2019-05-26 13:46:21,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
698,matt_mle,2019-05-26 13:46:10,RT @devonpalmer_: #GameOfThronesFinale can t believe this https://t.co/o4grycR8Ec
699,ceccoli71,2019-05-26 13:45:37,RT @cek_house: #themadqueen #Daenerys #GameofThrones #gameofthronesfinale #ForTheThrone https://t.co/GVBhghsi2L
700,ViBE_ub_leek9,2019-05-26 13:45:01,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
701,Clarunfito,2019-05-26 13:44:31,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
702,AdemirEmmanuel,2019-05-26 13:44:06,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
703,juanlitodecai,2019-05-26 13:43:15,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
704,LeoAlzolay,2019-05-26 13:43:10,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
705,ehunesmi,2019-05-26 13:40:36,"RT @HamishTheViking: Dani: blah blah blah Winterfell blah blah blah.

Jon:  _ 

#GameofThrones #GameOfThronesFinale"
706,prashant_mca007,2019-05-26 13:39:21,RT @nicsgiusy: Taking Ramsay down was more difficult than killing the night king tho #GameofThrones #GameofThronesFinale
707,mallavz,2019-05-26 13:39:03,RT @devonpalmer_: #GameOfThronesFinale can t believe this https://t.co/o4grycR8Ec
708,nicsgiusy,2019-05-26 13:38:18,Taking Ramsay down was more difficult than killing the night king tho #GameofThrones #GameofThronesFinale
709,ruthhgv,2019-05-26 13:37:43,"RT @juegofthrones: ME DUELE, ME QUEMA, ME LASTIMA. #GameOfThronesFinale https://t.co/dH3EUWUnrw"
710,Tiago531996,2019-05-26 13:37:29,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
711,wcmenrights,2019-05-26 13:35:46,"RT @faveslooks: Queen in the North.
#GameofThronesFinale https://t.co/1hTFGnho5m"
712,rawaddnemi,2019-05-26 13:35:44,"RT @victorjhd: Ahora me preocupa que George RR Martin no termine esos libros. 

El tiempo va pasando y bueno   Eso. 

Que alguien le de un "
713,messicloud,2019-05-26 13:35:44,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
714,SalvaHM_11,2019-05-26 13:35:43,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
715,fiercvmind,2019-05-26 13:35:29,"RT @faveslooks: Queen in the North.
#GameofThronesFinale https://t.co/1hTFGnho5m"
716,KaraokBIGE,2019-05-26 13:35:22,"RT @APASomething: Our final entry in the Warg It To Me series covering the series finale, ""The Iron Throne"", and our overall thoughts on th "
717,borisflats,2019-05-26 13:29:58,I don't think that this is that much of an exaggeration is it...? #ToryLeadershipContest #marr #Newsnight #Peston #PeoplesVote #GameofThrones #GameOfThronesFinale #bbcnews #ToryLeadership #EUelections2019 https://t.co/ZIz0333tq8
718,SSuhaib11,2019-05-26 13:28:29,"RT @DanielDiPaula_: Well.. it's in my genes..
#GameOfThrones #GameOfThronesFinale https://t.co/V10raQC6M9"
719,jd_jo123,2019-05-26 13:26:48,#GameOfThrones #GameOfThronesFinale HBO: Remake Game of Thrones Season 8 with competent writers. - Sign the Petition! https://t.co/ylbFO6rFx1 via @CdnChange
720,dinglimlera,2019-05-26 13:25:49,RT @philsoulsby85: Tense as fuck #GameOfThronesFinale
721,lotamichi,2019-05-26 13:25:48,RT @devonpalmer_: #GameOfThronesFinale can t believe this https://t.co/o4grycR8Ec
722,salteadorneos,2019-05-26 13:24:39,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
723,Laguilarg56,2019-05-26 13:23:46,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
724,nobr_3,2019-05-26 13:23:36,"                           
                         
                 
                                                            #GameOfThronesFinale"
725,jawsaurus,2019-05-26 13:23:29,"RT @bloodlineroses: Last got chapter be like
#GameOfThronesFinale https://t.co/kbUgw5ebtK"
726,jemilgame,2019-05-26 13:22:33,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
727,DeathWielder1,2019-05-26 13:22:08,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ "
728,rutelopesg,2019-05-26 13:21:11,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
729,yoursadbabe2,2019-05-26 13:20:12,"RT @acursedlove: EVERYBODY LET S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/w "
730,albertjdt,2019-05-26 13:19:44,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
731,baddashxx,2019-05-26 13:19:35,"RT @coolcam101: If Arya Stark was in Star Wars.

 #GameOfThronesFinale https://t.co/ztICfFlFO2"
732,juanmarojas011,2019-05-26 13:18:30,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
733,Joana_LP,2019-05-26 13:17:40,"RT @Queenziah: #Thefinaleepisode :
Daenerys dyes her hair and marries Bran #GameOfThronesFinale https://t.co/EUopoa3Mfa"
734,Mrbirdbox,2019-05-26 13:16:10,"How did Arya stark kill the Night King
link- https://t.co/eFNNKinlr7
#GameOfThrones 
#GameofThronesseason8episode3 
#NightKing 
#GameOfThronesFinale 
#Arya https://t.co/Z458xN8BK0"
735,iDeroap,2019-05-26 13:15:35,RT @OnIyFaisaI:                             #GameOfThronesFinale https://t.co/E50VjFmipZ
736,bayu_ardita,2019-05-26 13:14:54,"RT @pedrojdoc: #GameOfThronesFinale 
HBO subscribers leaving the platform - 2019, colorized https://t.co/OcC0UbMbmc"
737,etherealifes,2019-05-26 13:14:42,"RT @juegofthrones: ME DUELE, ME QUEMA, ME LASTIMA. #GameOfThronesFinale https://t.co/dH3EUWUnrw"
738,VISUALSTORM,2019-05-26 13:14:01,"When you try to not think about #GOT finale...
#GameOfThrones #GameOfThronesFinale #gameofthronesmeme https://t.co/XuL7d38M2e"
739,KissMarryKill3,2019-05-26 13:13:24,"RT @KissMarryKill3: Kiss   Marry   Kill  

Sansa vs. Arya vs. Daenerys #got #GameOfThrones #GameOfThronesFinale 

(Rt after your vote)"
740,JMofOZ,2019-05-26 13:12:18,"RT @GodspowerTalks: Since #GameOfThrones is ending, here is the single greatest scene from the series

#GameOfThronesFinale https://t.co/R2 "
741,Given_son5,2019-05-26 13:11:19,"RT @lutsekeZA: #XHOTOONSS3 EP 7 : ""FAMILY FEUD PT 1""     #GameOfThrones #GameOfThronesFinale https://t.co/RWvr3zsmMr"
742,jennifercornor,2019-05-26 13:11:11,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
743,DasRambir1,2019-05-26 13:11:06,RT @Gaurav98716016: #GameOfThronesFinale #  _     _      purna parmatma kabir saheb hamare sabhi kasto ko ek pal me door kar dete hai kaise 
744,ViajeraEnLibros,2019-05-26 13:09:24,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
745,perezma11,2019-05-26 13:08:56,"RT @Caroline_Plaza: Comparte este Brand de la suerte, para no hacer nada y tenerlo todo     #GameOfThronesFinale https://t.co/GkhBuhMcLy"
746,AleNaveira,2019-05-26 13:07:23,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
747,jrrc_93,2019-05-26 13:06:43,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
748,Franjamargar,2019-05-26 13:06:08,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
749,fcapinav,2019-05-26 13:05:45,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
750,larryspeck9,2019-05-26 13:05:35,"RT @NASAGoddard: The @HBO ""Game of Thrones"" journey has come to an end, but NASA's own three-eyed Raven still scans the skies.     

It's p "
751,victorbuto,2019-05-26 13:04:33,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
752,MaherXY,2019-05-26 13:04:30,"RT @itceef: No one can take the throne from my mama 
If there is no Throne 
 #GameOfThronesFinale https://t.co/fgKZXpqCw1"
753,pasanchezprieto,2019-05-26 13:03:46,"RT @BasileiaSnow: Me encanta este v deo en el que se ve el guion de la que es para m , la mejor batalla que se ha hecho en Juego de Tronos "
754,_Sergio_Cabrera,2019-05-26 13:03:36,"RT @gameofupdates: thank you to the most incredible cast for working so hard to bring our favourite characters to life   

#gameofthrones # "
755,SergioRojano5,2019-05-26 13:02:56,"RT @LiveboldlyClark: SPOILER. (?) 
Me acaba de explotar la cabeza.
#GameofThrones #GameOfThronesFinale https://t.co/LVc4D7R8gp"
